,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
17033,29,20000,RENT,3,DEBTCONSOLIDATION,B,1200,11.71,1,0.06,N,7
17034,29,20000,RENT,0,DEBTCONSOLIDATION,C,1200,11.54,0,0.06,N,5
17035,32,22884,RENT,2,MEDICAL,C,1200,13.22,0,0.05,N,7
17036,28,27000,OWN,5,EDUCATION,A,5600,5.42,0,0.21,N,8
17037,27,24000,RENT,5,MEDICAL,F,1200,18.99,0,0.05,N,7
17038,27,27000,MORTGAGE,4,VENTURE,A,4300,5.99,0,0.16,N,6
17039,27,27000,OWN,0,EDUCATION,G,11500,20.11,1,0.43,N,9
17040,33,30000,RENT,3,MEDICAL,A,1200,6.76,0,0.04,N,10
17041,30,27000,OWN,4,HOMEIMPROVEMENT,A,4200,7.88,0,0.16,N,9
17042,34,39996,RENT,6,DEBTCONSOLIDATION,A,1200,7.88,0,0.03,N,8
17043,31,42000,RENT,6,EDUCATION,D,1200,16.29,0,0.03,Y,5
17044,28,27000,OWN,7,PERSONAL,B,2400,10.99,0,0.09,N,5
17045,35,43000,RENT,19,MEDICAL,C,1200,13.8,0,0.03,N,7
17046,27,44000,RENT,3,MEDICAL,C,1200,15.23,0,0.03,N,5
17047,27,27000,MORTGAGE,5,MEDICAL,B,3000,11.14,0,0.11,N,9
17048,28,48096,RENT,4,DEBTCONSOLIDATION,E,1200,17.56,1,0.02,Y,5
17049,29,55000,RENT,3,PERSONAL,B,1200,9.99,0,0.02,N,6
17050,33,53326,RENT,8,MEDICAL,D,1200,16.29,1,0.02,N,7
17051,31,75000,RENT,1,PERSONAL,A,1200,6.54,0,0.02,N,5
17052,31,26000,RENT,15,VENTURE,B,1250,11.49,0,0.05,N,10
17053,32,195000,RENT,4,DEBTCONSOLIDATION,C,1250,13.23,0,0.01,N,7
17054,31,27036,MORTGAGE,2,EDUCATION,B,6500,11.11,0,0.24,N,7
17055,33,34400,RENT,0,PERSONAL,B,1300,9.91,0,0.04,N,6
17056,27,47000,RENT,11,MEDICAL,B,1300,10.46,0,0.03,N,8
17057,27,51000,RENT,3,VENTURE,A,1300,7.68,0,0.03,N,7
17058,34,65000,RENT,4,HOMEIMPROVEMENT,A,1300,6.54,0,0.02,N,7
17059,35,27204,MORTGAGE,16,PERSONAL,A,1800,7.74,0,0.07,N,7
17060,29,14400,RENT,2,VENTURE,B,1400,11.49,0,0.1,N,6
17061,27,18576,RENT,4,MEDICAL,B,1400,9.99,0,0.08,N,6
17062,31,22000,RENT,5,VENTURE,F,1400,22.06,0,0.06,Y,7
17063,35,24960,RENT,6,EDUCATION,A,1400,8.49,0,0.06,N,10
17064,32,27385,MORTGAGE,3,HOMEIMPROVEMENT,C,2000,12.99,1,0.07,Y,9
17065,31,25200,RENT,0,PERSONAL,A,1400,6.99,0,0.06,N,6
17066,29,28800,RENT,1,VENTURE,A,1400,7.9,0,0.05,N,5
17067,28,27500,MORTGAGE,13,VENTURE,A,15000,6.54,0,0.55,N,10
17068,31,27600,OWN,1,EDUCATION,B,3000,11.49,0,0.11,N,9
17069,27,58000,RENT,3,MEDICAL,C,1400,15.27,0,0.02,Y,7
17070,30,27600,MORTGAGE,3,EDUCATION,D,2250,15.62,1,0.08,N,9
17071,27,27600,MORTGAGE,2,EDUCATION,A,3500,6.99,0,0.13,N,9
17072,27,27000,RENT,11,EDUCATION,B,1500,10.36,0,0.06,N,5
17073,35,27600,MORTGAGE,19,EDUCATION,B,3000,11.86,0,0.11,N,5
17074,31,28452,RENT,4,PERSONAL,B,1500,11.11,0,0.05,N,5
17075,28,29120,RENT,0,VENTURE,D,1500,15.7,1,0.05,Y,6
17076,35,30000,RENT,5,MEDICAL,A,1500,7.29,1,0.05,N,8
17077,28,30000,RENT,4,HOMEIMPROVEMENT,B,1500,9.63,1,0.05,N,10
17078,27,27840,MORTGAGE,2,MEDICAL,A,2400,5.42,0,0.09,N,7
17079,29,30000,RENT,12,DEBTCONSOLIDATION,B,1500,11.49,1,0.05,N,8
17080,29,27852,OWN,7,EDUCATION,A,11000,8.49,0,0.39,N,8
17081,34,27852,OWN,0,PERSONAL,C,4200,12.84,0,0.15,N,8
17082,35,32004,RENT,2,MEDICAL,A,1500,8.49,0,0.05,N,7
17083,29,27996,OWN,5,HOMEIMPROVEMENT,A,1800,5.42,0,0.06,N,6
17084,35,33996,RENT,0,DEBTCONSOLIDATION,B,1500,10.99,0,0.04,N,7
17085,29,29780,RENT,2,PERSONAL,D,1500,12.86,1,0.05,Y,10
17086,35,28000,OWN,3,VENTURE,A,7600,6.62,0,0.27,N,10
17087,35,38000,RENT,0,MEDICAL,A,1500,7.4,0,0.04,N,6
17088,34,28000,OWN,1,VENTURE,B,3000,9.99,0,0.11,N,10
17089,29,38004,RENT,3,MEDICAL,C,1500,14.35,0,0.04,Y,10
17090,32,28000,MORTGAGE,5,HOMEIMPROVEMENT,B,7500,10.99,0,0.27,N,6
17091,28,39600,RENT,11,EDUCATION,B,1500,12.69,0,0.04,N,5
17092,30,28000,OWN,5,PERSONAL,B,6300,11.99,0,0.23,N,9
17093,30,34000,RENT,2,DEBTCONSOLIDATION,D,1500,14.61,1,0.04,Y,5
17094,33,28000,OWN,3,VENTURE,A,4800,7.49,0,0.17,N,10
17095,28,41000,RENT,10,DEBTCONSOLIDATION,C,1500,14.79,0,0.04,Y,6
17096,29,38004,RENT,2,PERSONAL,C,1500,12.53,1,0.04,Y,7
17097,28,44604,RENT,11,PERSONAL,B,1500,11.12,0,0.03,N,7
17098,34,45000,RENT,7,MEDICAL,A,1500,5.99,0,0.03,N,10
17099,32,28000,MORTGAGE,7,MEDICAL,D,6000,15.21,1,0.21,N,9
17100,30,39000,RENT,4,DEBTCONSOLIDATION,A,1500,7.51,1,0.04,N,9
17101,35,48000,RENT,13,MEDICAL,B,1500,9.91,0,0.03,N,9
17102,33,48000,RENT,2,MEDICAL,B,1500,11.71,0,0.03,N,8
17103,33,48000,RENT,2,VENTURE,B,1500,11.89,0,0.03,N,6
17104,34,50000,RENT,5,VENTURE,C,1500,13.92,0,0.03,N,5
17105,28,28000,OWN,0,MEDICAL,B,3250,12.53,0,0.12,N,9
17106,27,54600,RENT,2,EDUCATION,C,1500,13.23,0,0.03,Y,8
17107,28,55000,RENT,7,EDUCATION,A,1500,7.37,0,0.03,N,8
17108,28,60000,RENT,12,HOMEIMPROVEMENT,D,1500,16.77,0,0.03,Y,8
17109,29,60000,RENT,3,EDUCATION,C,1500,12.87,0,0.03,N,9
17110,32,54000,RENT,7,DEBTCONSOLIDATION,D,1500,14.42,1,0.03,N,9
17111,32,61900,RENT,4,HOMEIMPROVEMENT,C,1500,13.23,0,0.02,Y,7
17112,29,80000,RENT,0,PERSONAL,B,1500,12.42,0,0.02,N,9
17113,32,80000,RENT,6,HOMEIMPROVEMENT,B,1500,10.74,0,0.02,N,10
17114,27,28500,MORTGAGE,3,VENTURE,C,1600,13.49,1,0.06,N,8
17115,33,18000,RENT,1,HOMEIMPROVEMENT,B,1600,9.88,1,0.09,N,5
17116,27,28500,MORTGAGE,6,VENTURE,A,2600,7.74,0,0.09,N,7
17117,30,28500,MORTGAGE,9,EDUCATION,A,4000,7.74,0,0.14,N,7
17118,27,28560,MORTGAGE,7,PERSONAL,A,2400,6.39,0,0.08,N,8
17119,29,18000,RENT,3,MEDICAL,B,1700,11.12,0,0.09,N,10
17120,29,33000,RENT,2,PERSONAL,C,1700,15.23,0,0.05,Y,9
17121,32,28672,OWN,5,EDUCATION,C,4650,13.22,0,0.16,Y,5
17122,28,53040,RENT,6,DEBTCONSOLIDATION,A,1700,8.49,0,0.03,N,8
17123,31,12996,RENT,4,MEDICAL,A,1750,6.76,0,0.13,N,10
17124,30,12000,RENT,4,MEDICAL,C,1800,14.35,0,0.15,Y,5
17125,28,15000,RENT,0,MEDICAL,B,1800,11.49,0,0.12,N,7
17126,33,15000,RENT,3,VENTURE,D,1800,17.54,0,0.12,Y,9
17127,28,28800,MORTGAGE,2,HOMEIMPROVEMENT,B,2000,10.59,0,0.07,N,7
17128,32,21360,RENT,1,VENTURE,C,1800,12.99,0,0.08,N,8
17129,31,23766,RENT,1,MEDICAL,C,1800,13.06,0,0.08,N,7
17130,31,24000,RENT,2,MEDICAL,A,1800,8.59,0,0.07,N,6
17131,27,25200,RENT,2,VENTURE,A,1800,6.76,0,0.07,N,10
17132,32,28800,MORTGAGE,7,VENTURE,C,7500,13.43,0,0.26,Y,7
17133,32,45996,RENT,2,MEDICAL,B,1800,11.58,0,0.04,N,9
17134,30,49000,RENT,14,MEDICAL,B,1800,11.71,0,0.04,N,5
17135,27,60000,RENT,11,DEBTCONSOLIDATION,B,1800,11.46,0,0.03,N,8
17136,33,80000,RENT,5,PERSONAL,B,1800,10.75,0,0.02,N,7
17137,27,117000,RENT,7,PERSONAL,B,1800,12.42,0,0.02,N,10
17138,33,145000,RENT,5,MEDICAL,C,1800,12.99,0,0.01,N,6
17139,35,510000,RENT,1,PERSONAL,C,1800,13.48,0,0.0,N,6
17140,30,42000,RENT,0,VENTURE,B,1850,11.99,0,0.04,N,5
17141,31,15204,RENT,4,EDUCATION,A,1875,8.49,1,0.12,N,7
17142,30,31200,RENT,4,MEDICAL,A,1900,5.79,0,0.06,N,10
17143,30,45000,RENT,14,PERSONAL,A,1900,5.79,0,0.04,N,7
17144,32,60000,RENT,5,MEDICAL,C,1925,12.29,0,0.03,Y,9
17145,33,72000,RENT,6,VENTURE,C,1925,14.35,1,0.03,Y,10
17146,31,10800,RENT,4,VENTURE,C,2000,14.72,1,0.19,Y,5
17147,30,12996,RENT,1,PERSONAL,E,2000,17.19,1,0.15,N,6
17148,31,29000,MORTGAGE,6,PERSONAL,D,5000,15.99,0,0.17,N,7
17149,28,29000,OWN,1,VENTURE,C,6250,12.87,0,0.22,Y,9
17150,31,29000,MORTGAGE,3,EDUCATION,B,3500,12.53,0,0.12,N,5
17151,29,19200,RENT,1,PERSONAL,A,2000,5.99,1,0.1,N,7
17152,31,29000,MORTGAGE,5,PERSONAL,C,1500,12.29,0,0.05,N,6
17153,29,20000,RENT,4,HOMEIMPROVEMENT,F,2000,18.3,1,0.1,N,9
17154,29,20400,RENT,2,MEDICAL,C,2000,13.49,0,0.1,N,8
17155,29,20400,RENT,4,HOMEIMPROVEMENT,A,2000,7.9,1,0.1,N,9
17156,27,20400,RENT,3,PERSONAL,B,2000,12.53,0,0.1,N,6
17157,31,20928,RENT,0,DEBTCONSOLIDATION,C,2000,13.48,0,0.1,Y,6
17158,30,21240,RENT,4,MEDICAL,C,2000,14.22,0,0.09,Y,9
17159,28,29112,OWN,1,VENTURE,A,7000,6.99,0,0.24,N,5
17160,33,22800,RENT,0,MEDICAL,A,2000,8.49,0,0.09,N,10
17161,33,24000,RENT,0,EDUCATION,C,2000,14.35,0,0.08,Y,7
17162,27,29160,MORTGAGE,2,VENTURE,A,8000,7.51,0,0.27,N,7
17163,31,24600,RENT,5,EDUCATION,C,2000,13.61,0,0.08,Y,5
17164,27,25000,RENT,9,VENTURE,C,2000,13.11,0,0.08,Y,6
17165,32,25000,RENT,3,HOMEIMPROVEMENT,C,2000,13.16,1,0.08,Y,8
17166,32,29500,MORTGAGE,4,DEBTCONSOLIDATION,B,7000,10.0,1,0.24,N,9
17167,35,29568,MORTGAGE,6,PERSONAL,C,6000,13.23,0,0.2,Y,10
17168,27,26400,RENT,2,MEDICAL,A,2000,6.54,0,0.08,N,10
17169,27,26400,RENT,1,MEDICAL,C,2000,13.61,0,0.08,N,10
17170,29,27000,RENT,4,MEDICAL,A,2000,7.88,0,0.07,N,6
17171,31,29760,MORTGAGE,0,MEDICAL,A,10000,9.63,0,0.34,N,10
17172,31,29766,MORTGAGE,15,HOMEIMPROVEMENT,A,13900,8.94,0,0.47,N,8
17173,30,28800,RENT,9,MEDICAL,B,2000,11.48,0,0.07,N,10
17174,28,30000,RENT,12,EDUCATION,A,2000,5.42,0,0.07,N,5
17175,33,30000,RENT,11,MEDICAL,A,2000,7.29,0,0.07,N,5
17176,30,92700,RENT,1,VENTURE,B,15000,11.99,0,0.16,N,5
17177,31,81000,RENT,1,PERSONAL,D,15000,14.42,1,0.19,N,6
17178,32,30000,OWN,2,EDUCATION,B,10000,9.91,0,0.33,N,8
17179,29,70553,RENT,8,MEDICAL,C,15000,13.47,1,0.18,Y,10
17180,33,84000,RENT,2,VENTURE,E,15000,16.7,1,0.18,N,9
17181,33,30000,OWN,8,MEDICAL,A,5000,7.51,0,0.17,N,9
17182,29,100000,RENT,1,MEDICAL,B,15000,9.88,0,0.15,N,9
17183,27,100000,RENT,0,VENTURE,B,15000,11.58,0,0.15,N,10
17184,29,100000,RENT,3,HOMEIMPROVEMENT,C,15000,12.04,0,0.15,N,10
17185,28,102000,RENT,12,DEBTCONSOLIDATION,B,15000,11.46,0,0.15,N,7
17186,27,104371,RENT,4,HOMEIMPROVEMENT,D,15000,16.77,0,0.14,N,5
17187,31,105000,RENT,9,HOMEIMPROVEMENT,B,15000,10.59,0,0.14,N,8
17188,27,106000,RENT,5,DEBTCONSOLIDATION,B,15000,10.75,0,0.14,N,6
17189,32,108000,RENT,8,PERSONAL,B,15000,10.0,0,0.14,N,9
17190,30,30000,MORTGAGE,6,EDUCATION,B,10000,9.91,0,0.33,N,10
17191,28,30000,MORTGAGE,4,VENTURE,A,6000,6.03,0,0.2,N,8
17192,34,110000,RENT,6,PERSONAL,C,15000,12.68,0,0.14,Y,10
17193,35,110000,RENT,0,MEDICAL,B,15000,11.11,0,0.14,N,8
17194,35,30000,MORTGAGE,13,PERSONAL,A,6625,6.62,0,0.22,N,6
17195,33,110000,RENT,3,EDUCATION,D,15000,14.42,0,0.14,Y,9
17196,32,101000,RENT,0,EDUCATION,D,15000,17.58,1,0.15,N,8
17197,35,117000,RENT,8,PERSONAL,A,15000,9.63,0,0.13,N,8
17198,29,120000,RENT,3,EDUCATION,A,15000,6.91,0,0.13,N,7
17199,30,120000,RENT,14,MEDICAL,A,15000,6.17,0,0.13,N,8
17200,29,120000,RENT,3,DEBTCONSOLIDATION,A,15000,9.63,0,0.13,N,6
17201,32,120000,RENT,5,VENTURE,E,15000,15.68,0,0.13,N,7
17202,31,30000,MORTGAGE,2,PERSONAL,A,2000,7.9,0,0.07,N,10
17203,27,122000,RENT,3,PERSONAL,C,15000,12.73,0,0.12,N,5
17204,28,30000,MORTGAGE,4,MEDICAL,A,4750,7.9,0,0.16,N,7
17205,27,132000,RENT,2,HOMEIMPROVEMENT,B,15000,11.12,0,0.11,N,5
17206,29,128000,RENT,0,EDUCATION,A,15000,9.63,1,0.12,N,9
17207,28,140000,RENT,0,DEBTCONSOLIDATION,B,15000,11.26,0,0.11,N,5
17208,28,143000,RENT,5,HOMEIMPROVEMENT,C,15000,12.53,0,0.1,N,6
17209,35,30000,MORTGAGE,11,MEDICAL,B,11000,10.65,0,0.37,N,10
17210,34,147000,RENT,1,EDUCATION,A,15000,8.94,0,0.1,N,5
17211,29,150000,RENT,9,PERSONAL,E,15000,16.32,0,0.1,N,9
17212,30,165000,RENT,3,VENTURE,C,15000,13.92,0,0.09,Y,9
17213,30,175000,RENT,3,DEBTCONSOLIDATION,B,15000,11.26,0,0.09,N,8
17214,29,200000,RENT,2,DEBTCONSOLIDATION,B,15000,10.37,0,0.07,N,5
17215,31,200000,RENT,5,HOMEIMPROVEMENT,B,15000,11.36,0,0.07,N,8
17216,28,200000,RENT,2,VENTURE,C,15000,11.72,0,0.07,Y,10
17217,32,230000,RENT,0,HOMEIMPROVEMENT,A,15000,5.99,0,0.07,N,5
17218,34,30000,RENT,2,HOMEIMPROVEMENT,B,14975,12.53,1,0.5,N,10
17219,30,30000,MORTGAGE,3,EDUCATION,A,5100,7.9,0,0.17,N,8
17220,28,30000,RENT,13,PERSONAL,B,14800,11.14,1,0.49,N,5
17221,32,50000,RENT,1,MEDICAL,B,14800,10.83,0,0.3,N,5
17222,28,68000,RENT,2,EDUCATION,B,14800,9.99,0,0.22,N,9
17223,32,30000,MORTGAGE,6,VENTURE,A,10000,7.51,0,0.33,N,9
17224,34,30000,MORTGAGE,4,DEBTCONSOLIDATION,A,4300,7.9,0,0.14,N,5
17225,27,37000,RENT,11,MEDICAL,A,14700,5.99,1,0.4,N,9
17226,27,30000,RENT,2,EDUCATION,B,2000,11.49,0,0.07,N,8
17227,29,30000,RENT,0,DEBTCONSOLIDATION,B,2000,10.75,0,0.07,N,7
17228,28,30225,RENT,7,PERSONAL,B,2000,12.42,0,0.07,N,6
17229,35,30000,MORTGAGE,2,EDUCATION,A,3300,5.99,0,0.11,N,6
17230,31,33000,RENT,1,DEBTCONSOLIDATION,A,2000,5.79,0,0.06,N,5
17231,31,40000,RENT,3,MEDICAL,B,2000,10.37,0,0.05,N,7
17232,27,40000,RENT,9,DEBTCONSOLIDATION,B,2000,10.75,0,0.05,N,6
17233,27,51000,RENT,1,HOMEIMPROVEMENT,A,2000,7.74,0,0.04,N,6
17234,30,51600,RENT,12,DEBTCONSOLIDATION,B,2000,9.99,0,0.04,N,5
17235,29,51996,RENT,2,DEBTCONSOLIDATION,C,2000,13.72,0,0.04,Y,6
17236,29,54000,RENT,1,HOMEIMPROVEMENT,B,2000,10.01,0,0.04,N,7
17237,31,50000,RENT,15,PERSONAL,A,2000,5.42,1,0.04,N,8
17238,28,50000,RENT,2,MEDICAL,D,2000,16.89,1,0.04,N,7
17239,32,30000,MORTGAGE,0,VENTURE,A,9000,5.42,0,0.3,N,9
17240,35,59000,RENT,11,DEBTCONSOLIDATION,C,2000,13.48,0,0.03,Y,7
17241,27,60000,RENT,2,HOMEIMPROVEMENT,B,2000,9.91,0,0.03,N,9
17242,28,54000,RENT,1,MEDICAL,D,2000,14.42,1,0.04,N,7
17243,30,30000,MORTGAGE,1,VENTURE,A,10000,6.99,0,0.33,N,5
17244,30,68803,RENT,3,MEDICAL,A,2000,6.17,0,0.03,N,10
17245,32,30000,MORTGAGE,16,EDUCATION,A,7000,6.99,0,0.23,N,6
17246,27,69000,RENT,1,MEDICAL,A,2000,6.99,0,0.03,N,5
17247,30,69996,RENT,0,EDUCATION,B,2000,10.65,0,0.03,N,9
17248,35,30000,MORTGAGE,3,DEBTCONSOLIDATION,A,2975,5.99,0,0.1,N,5
17249,35,70000,RENT,2,EDUCATION,C,2000,13.72,0,0.03,N,7
17250,31,30000,MORTGAGE,3,PERSONAL,A,9450,8.49,0,0.32,N,8
17251,29,72000,RENT,13,DEBTCONSOLIDATION,D,2000,14.59,1,0.03,Y,8
17252,35,80000,RENT,7,VENTURE,C,2000,12.99,0,0.03,Y,9
17253,31,30000,MORTGAGE,5,MEDICAL,D,4000,15.62,1,0.13,Y,7
17254,34,80000,RENT,2,PERSONAL,B,2000,10.36,0,0.03,N,7
17255,29,80004,RENT,12,PERSONAL,B,2000,9.76,0,0.02,N,10
17256,27,85000,RENT,0,DEBTCONSOLIDATION,C,2000,14.22,0,0.02,Y,9
17257,31,86000,RENT,0,PERSONAL,A,2000,5.99,0,0.02,N,5
17258,29,102400,RENT,2,HOMEIMPROVEMENT,B,2000,8.88,0,0.02,N,7
17259,31,118000,RENT,0,PERSONAL,D,2000,16.89,1,0.02,N,8
17260,34,30000,OWN,0,MEDICAL,A,6000,7.29,0,0.2,N,9
17261,33,132444,RENT,4,EDUCATION,B,2000,11.36,0,0.02,N,9
17262,35,30000,MORTGAGE,3,HOMEIMPROVEMENT,C,10000,13.43,1,0.33,N,7
17263,31,30000,RENT,1,HOMEIMPROVEMENT,B,2050,8.88,1,0.07,N,7
17264,29,60000,RENT,13,PERSONAL,C,2075,15.23,0,0.03,N,7
17265,33,30000,OWN,1,VENTURE,C,5000,12.68,0,0.17,Y,10
17266,30,11292,RENT,4,MEDICAL,A,2100,6.76,1,0.19,N,6
17267,30,12500,RENT,0,PERSONAL,D,2100,12.49,1,0.17,Y,7
17268,33,14400,RENT,0,VENTURE,D,2100,15.21,1,0.15,Y,10
17269,34,21000,RENT,2,MEDICAL,A,2100,7.88,0,0.1,N,8
17270,27,33500,RENT,0,MEDICAL,B,2100,12.21,0,0.06,N,9
17271,29,30000,MORTGAGE,3,VENTURE,A,6000,5.79,0,0.2,N,8
17272,28,30000,MORTGAGE,8,DEBTCONSOLIDATION,A,3000,7.29,0,0.1,N,5
17273,33,30000,MORTGAGE,17,HOMEIMPROVEMENT,A,10000,5.79,0,0.33,N,6
17274,28,35000,RENT,6,VENTURE,C,2125,15.27,0,0.06,N,6
17275,28,20000,RENT,0,MEDICAL,B,2150,10.37,0,0.11,N,6
17276,27,24000,RENT,1,MEDICAL,C,2150,14.72,0,0.09,N,7
17277,34,30000,RENT,3,PERSONAL,A,14000,8.9,1,0.47,N,7
17278,27,30548,RENT,0,PERSONAL,A,14000,7.88,1,0.46,N,5
17279,30,33200,RENT,4,VENTURE,A,14000,7.29,1,0.42,N,10
17280,27,35000,RENT,0,PERSONAL,C,14000,14.27,1,0.4,Y,8
17281,28,29000,RENT,8,HOMEIMPROVEMENT,B,14000,11.99,1,0.48,N,9
17282,34,36000,RENT,5,DEBTCONSOLIDATION,A,14000,7.51,1,0.39,N,6
17283,35,37000,RENT,5,DEBTCONSOLIDATION,A,14000,7.88,1,0.38,N,8
17284,30,40000,RENT,2,MEDICAL,C,14000,12.73,1,0.35,N,8
17285,27,34000,RENT,4,MEDICAL,G,14000,19.82,1,0.41,N,10
17286,28,40000,RENT,2,PERSONAL,B,14000,11.89,1,0.35,N,5
17287,29,40404,RENT,4,VENTURE,A,14000,8.49,1,0.35,N,10
17288,28,30000,OWN,1,HOMEIMPROVEMENT,C,7500,12.98,0,0.25,N,8
17289,29,14400,RENT,4,DEBTCONSOLIDATION,A,2200,5.99,0,0.15,N,10
17290,29,15000,RENT,4,PERSONAL,C,2200,13.48,1,0.15,N,10
17291,34,30000,MORTGAGE,5,VENTURE,A,14000,7.51,0,0.47,N,8
17292,29,17004,RENT,8,HOMEIMPROVEMENT,A,2200,9.32,1,0.13,N,5
17293,28,30000,MORTGAGE,4,EDUCATION,A,3000,6.76,0,0.1,N,9
17294,31,30000,RENT,4,MEDICAL,A,2200,7.49,0,0.07,N,10
17295,31,38400,RENT,3,EDUCATION,C,2200,13.06,0,0.06,Y,10
17296,31,42000,RENT,2,DEBTCONSOLIDATION,A,2200,9.63,0,0.05,N,8
17297,32,44004,RENT,5,MEDICAL,D,2200,15.65,1,0.05,N,5
17298,30,52416,RENT,13,MEDICAL,B,2200,10.99,0,0.04,N,8
17299,27,70000,RENT,8,HOMEIMPROVEMENT,B,2200,10.74,0,0.03,N,8
17300,30,30000,OWN,14,PERSONAL,A,5000,7.14,0,0.17,N,7
17301,28,80000,RENT,5,DEBTCONSOLIDATION,B,2200,9.99,0,0.03,N,6
17302,28,30000,MORTGAGE,3,MEDICAL,C,6000,13.98,0,0.2,Y,8
17303,34,120000,RENT,0,DEBTCONSOLIDATION,A,2200,7.51,0,0.02,N,5
17304,27,15600,RENT,1,HOMEIMPROVEMENT,D,2250,18.25,1,0.14,N,6
17305,29,30000,MORTGAGE,4,HOMEIMPROVEMENT,A,5000,7.51,0,0.17,N,8
17306,28,18000,RENT,0,MEDICAL,A,2250,8.49,0,0.13,N,9
17307,30,42000,RENT,0,VENTURE,B,2250,8.88,0,0.05,N,8
17308,28,42000,RENT,7,MEDICAL,A,2250,6.99,1,0.05,N,8
17309,33,30000,MORTGAGE,8,VENTURE,A,12000,7.14,0,0.4,N,5
17310,28,37152,RENT,12,EDUCATION,D,2300,13.17,0,0.06,N,7
17311,30,39000,RENT,1,MEDICAL,A,2300,8.59,0,0.06,N,8
17312,29,62000,RENT,4,DEBTCONSOLIDATION,C,2300,13.43,1,0.04,Y,6
17313,32,60000,RENT,3,MEDICAL,B,2375,11.83,0,0.04,N,7
17314,35,71004,RENT,0,VENTURE,B,2375,9.25,0,0.03,N,9
17315,31,12000,RENT,2,EDUCATION,B,2400,11.71,1,0.2,N,10
17316,28,12000,RENT,0,PERSONAL,C,2400,12.68,1,0.2,Y,8
17317,27,18000,RENT,2,MEDICAL,B,2400,10.65,0,0.13,N,6
17318,30,18000,RENT,4,EDUCATION,B,2400,11.49,0,0.13,N,10
17319,34,18000,RENT,4,MEDICAL,C,2400,14.79,0,0.13,N,10
17320,29,30000,MORTGAGE,0,VENTURE,C,6600,13.85,0,0.22,N,8
17321,29,30000,MORTGAGE,2,DEBTCONSOLIDATION,B,1600,10.25,0,0.05,N,9
17322,30,21360,RENT,1,VENTURE,B,2400,10.25,0,0.11,N,9
17323,31,22800,RENT,3,HOMEIMPROVEMENT,A,2400,8.49,1,0.11,N,8
17324,33,30000,MORTGAGE,1,EDUCATION,B,12250,11.36,0,0.41,N,8
17325,29,23520,RENT,0,PERSONAL,B,2400,10.36,0,0.1,N,6
17326,34,24000,RENT,3,PERSONAL,C,2400,13.11,0,0.1,Y,5
17327,32,30000,MORTGAGE,2,EDUCATION,D,6000,15.31,0,0.2,Y,8
17328,33,30000,RENT,2,VENTURE,B,2400,9.91,0,0.08,N,5
17329,29,30000,MORTGAGE,2,MEDICAL,A,6500,8.59,0,0.22,N,10
17330,28,30000,RENT,5,PERSONAL,B,2400,9.25,0,0.08,N,6
17331,31,30988,RENT,0,DEBTCONSOLIDATION,C,2400,13.47,0,0.08,Y,5
17332,28,31000,RENT,6,PERSONAL,B,2400,11.49,0,0.08,N,6
17333,30,31200,RENT,7,MEDICAL,D,2400,16.49,0,0.08,Y,6
17334,33,34000,RENT,5,VENTURE,B,2400,11.99,0,0.07,N,9
17335,31,34000,RENT,2,MEDICAL,B,2400,12.21,0,0.07,N,5
17336,30,29004,RENT,13,MEDICAL,E,2400,17.93,1,0.08,Y,7
17337,32,30000,OWN,4,MEDICAL,D,3000,15.65,0,0.1,Y,6
17338,27,30000,RENT,4,MEDICAL,D,2400,17.49,1,0.08,Y,10
17339,27,30069,RENT,0,DEBTCONSOLIDATION,D,2400,15.99,1,0.08,Y,9
17340,28,37500,RENT,10,PERSONAL,A,2400,7.66,0,0.06,N,5
17341,27,38400,RENT,6,MEDICAL,B,2400,10.65,0,0.06,N,6
17342,30,39000,RENT,1,DEBTCONSOLIDATION,B,2400,10.99,0,0.06,N,7
17343,35,39800,RENT,5,DEBTCONSOLIDATION,B,2400,11.71,0,0.06,N,10
17344,30,40000,RENT,6,MEDICAL,A,2400,8.49,0,0.06,N,10
17345,30,34000,RENT,0,MEDICAL,D,2400,15.57,1,0.07,Y,5
17346,34,40000,RENT,1,DEBTCONSOLIDATION,A,2400,9.32,0,0.06,N,7
17347,28,35000,RENT,4,DEBTCONSOLIDATION,A,2400,7.29,1,0.07,N,9
17348,28,30000,MORTGAGE,2,MEDICAL,A,10500,8.94,0,0.35,N,8
17349,34,30000,MORTGAGE,4,EDUCATION,A,7300,9.32,0,0.24,N,9
17350,29,30000,MORTGAGE,2,HOMEIMPROVEMENT,C,8000,12.84,0,0.27,N,8
17351,32,42000,RENT,3,PERSONAL,B,2400,9.62,0,0.06,N,7
17352,27,42000,RENT,3,VENTURE,A,2400,6.54,0,0.06,N,10
17353,31,43812,RENT,2,MEDICAL,C,2400,14.35,0,0.05,N,5
17354,32,45000,RENT,3,PERSONAL,B,2400,12.42,0,0.05,N,6
17355,30,40800,RENT,7,PERSONAL,B,2400,11.49,1,0.06,N,9
17356,34,47652,RENT,6,VENTURE,C,2400,13.22,0,0.05,Y,5
17357,29,30000,MORTGAGE,7,DEBTCONSOLIDATION,C,1500,13.16,0,0.05,N,8
17358,34,42000,RENT,3,DEBTCONSOLIDATION,D,2400,13.8,1,0.06,Y,10
